,Outcome,PPG,avg FG made,avg FG attempts,Avg 3P made,avg 3P attempts,avg FT made,avg FT attempts,avg Off Reb,Avg Team Reb,Avg Assists,Avg Steals,Avg Blocks,Avg turnovers,Avg Pers Fouls,PPG opp,avg FG made opp,avg FG attempts opp,Avg 3P made opp,avg 3P attempts opp,avg FT made opp,avg FT attempts opp,avg Off Reb opp,Avg Team Reb opp,Avg Assists opp,Avg Steals opp,Avg Blocks opp,Avg turnovers opp,Avg Pers Fouls opp
21,1,77.375,27.4,56.2,5.625,14.875,16.95,23.45,10.875,36.125,13.275,6.05,8.6,11.1,14.75,68.76470588235294,23.794117647058822,54.35294117647059,6.735294117647059,19.08823529411765,14.441176470588236,20.558823529411764,10.0,34.088235294117645,12.823529411764707,5.676470588235294,4.382352941176471,13.529411764705882,18.470588235294116
22,1,77.375,27.4,56.2,5.625,14.875,16.95,23.45,10.875,36.125,13.275,6.05,8.6,11.1,14.75,64.6969696969697,23.575757575757574,52.18181818181818,4.121212121212121,14.242424242424242,13.424242424242424,18.87878787878788,9.121212121212121,32.303030303030305,12.181818181818182,7.242424242424242,4.151515151515151,12.575757575757576,18.363636363636363
23,1,77.375,27.4,56.2,5.625,14.875,16.95,23.45,10.875,36.125,13.275,6.05,8.6,11.1,14.75,60.9375,21.625,54.71875,6.3125,20.21875,11.375,16.5625,9.28125,30.1875,10.90625,6.21875,3.6875,9.9375,17.25
24,1,77.375,27.4,56.2,5.625,14.875,16.95,23.45,10.875,36.125,13.275,6.05,8.6,11.1,14.75,65.36363636363636,23.96969696969697,59.0,5.242424242424242,16.060606060606062,12.181818181818182,17.636363636363637,11.181818181818182,33.15151515151515,12.575757575757576,7.03030303030303,3.878787878787879,12.848484848484848,17.87878787878788
25,1,77.375,27.4,56.2,5.625,14.875,16.95,23.45,10.875,36.125,13.275,6.05,8.6,11.1,14.75,68.76470588235294,23.794117647058822,54.35294117647059,6.735294117647059,19.08823529411765,14.441176470588236,20.558823529411764,10.0,34.088235294117645,12.823529411764707,5.676470588235294,4.382352941176471,13.529411764705882,18.470588235294116
26,1,77.375,27.4,56.2,5.625,14.875,16.95,23.45,10.875,36.125,13.275,6.05,8.6,11.1,14.75,61.38709677419355,22.225806451612904,55.25806451612903,6.580645161290323,20.161290322580644,10.35483870967742,14.774193548387096,10.774193548387096,28.35483870967742,9.96774193548387,6.838709677419355,4.870967741935484,12.64516129032258,18.096774193548388
27,1,77.375,27.4,56.2,5.625,14.875,16.95,23.45,10.875,36.125,13.275,6.05,8.6,11.1,14.75,75.89189189189189,26.37837837837838,56.91891891891892,9.64864864864865,25.37837837837838,13.486486486486486,18.91891891891892,9.567567567567568,31.89189189189189,14.891891891891891,6.297297297297297,3.3513513513513513,11.027027027027026,15.54054054054054
28,1,77.375,27.4,56.2,5.625,14.875,16.95,23.45,10.875,36.125,13.275,6.05,8.6,11.1,14.75,72.63888888888889,24.583333333333332,53.361111111111114,8.527777777777779,22.0,14.944444444444445,21.38888888888889,9.0,31.25,12.722222222222221,5.944444444444445,4.0,12.944444444444445,16.083333333333332
29,1,77.375,27.4,56.2,5.625,14.875,16.95,23.45,10.875,36.125,13.275,6.05,8.6,11.1,14.75,66.91176470588235,24.11764705882353,55.76470588235294,4.382352941176471,13.852941176470589,14.294117647058824,23.705882352941178,11.235294117647058,35.0,11.176470588235293,6.617647058823529,5.235294117647059,14.117647058823529,18.0
30,1,77.375,27.4,56.2,5.625,14.875,16.95,23.45,10.875,36.125,13.275,6.05,8.6,11.1,14.75,72.03030303030303,25.87878787878788,56.96969696969697,7.0606060606060606,19.78787878787879,13.212121212121213,18.606060606060606,9.848484848484848,33.878787878787875,13.363636363636363,6.0,3.515151515151515,11.848484848484848,13.787878787878787
31,1,77.375,27.4,56.2,5.625,14.875,16.95,23.45,10.875,36.125,13.275,6.05,8.6,11.1,14.75,72.63888888888889,24.583333333333332,53.361111111111114,8.527777777777779,22.0,14.944444444444445,21.38888888888889,9.0,31.25,12.722222222222221,5.944444444444445,4.0,12.944444444444445,16.083333333333332
32,1,77.375,27.4,56.2,5.625,14.875,16.95,23.45,10.875,36.125,13.275,6.05,8.6,11.1,14.75,60.9375,21.625,54.71875,6.3125,20.21875,11.375,16.5625,9.28125,30.1875,10.90625,6.21875,3.6875,9.9375,17.25
33,1,77.375,27.4,56.2,5.625,14.875,16.95,23.45,10.875,36.125,13.275,6.05,8.6,11.1,14.75,75.89189189189189,26.37837837837838,56.91891891891892,9.64864864864865,25.37837837837838,13.486486486486486,18.91891891891892,9.567567567567568,31.89189189189189,14.891891891891891,6.297297297297297,3.3513513513513513,11.027027027027026,15.54054054054054
34,1,77.375,27.4,56.2,5.625,14.875,16.95,23.45,10.875,36.125,13.275,6.05,8.6,11.1,14.75,65.36363636363636,23.96969696969697,59.0,5.242424242424242,16.060606060606062,12.181818181818182,17.636363636363637,11.181818181818182,33.15151515151515,12.575757575757576,7.03030303030303,3.878787878787879,12.848484848484848,17.87878787878788
35,1,77.375,27.4,56.2,5.625,14.875,16.95,23.45,10.875,36.125,13.275,6.05,8.6,11.1,14.75,75.89189189189189,26.37837837837838,56.91891891891892,9.64864864864865,25.37837837837838,13.486486486486486,18.91891891891892,9.567567567567568,31.89189189189189,14.891891891891891,6.297297297297297,3.3513513513513513,11.027027027027026,15.54054054054054
36,1,77.375,27.4,56.2,5.625,14.875,16.95,23.45,10.875,36.125,13.275,6.05,8.6,11.1,14.75,72.63888888888889,24.583333333333332,53.361111111111114,8.527777777777779,22.0,14.944444444444445,21.38888888888889,9.0,31.25,12.722222222222221,5.944444444444445,4.0,12.944444444444445,16.083333333333332
37,1,77.375,27.4,56.2,5.625,14.875,16.95,23.45,10.875,36.125,13.275,6.05,8.6,11.1,14.75,73.23529411764706,24.91176470588235,55.529411764705884,8.617647058823529,23.11764705882353,14.794117647058824,21.5,9.852941176470589,34.5,14.235294117647058,5.764705882352941,2.823529411764706,12.294117647058824,16.029411764705884
38,0,77.375,27.4,56.2,5.625,14.875,16.95,23.45,10.875,36.125,13.275,6.05,8.6,11.1,14.75,77.27777777777777,26.36111111111111,53.55555555555556,6.361111111111111,14.75,18.194444444444443,23.833333333333332,9.027777777777779,31.38888888888889,13.527777777777779,6.472222222222222,3.1944444444444446,12.666666666666666,17.555555555555557
39,1,77.375,27.4,56.2,5.625,14.875,16.95,23.45,10.875,36.125,13.275,6.05,8.6,11.1,14.75,74.71052631578948,26.42105263157895,56.526315789473685,6.815789473684211,17.789473684210527,15.052631578947368,19.973684210526315,10.842105263157896,33.68421052631579,15.0,7.526315789473684,4.684210526315789,13.631578947368421,17.710526315789473
40,1,77.375,27.4,56.2,5.625,14.875,16.95,23.45,10.875,36.125,13.275,6.05,8.6,11.1,14.75,68.175,24.075,57.025,5.825,18.325,14.2,20.65,11.55,35.575,13.3,8.825,4.825,13.8,17.575
41,1,77.375,27.4,56.2,5.625,14.875,16.95,23.45,10.875,36.125,13.275,6.05,8.6,11.1,14.75,73.51282051282051,26.23076923076923,55.61538461538461,5.6923076923076925,16.487179487179485,15.307692307692308,22.128205128205128,9.948717948717949,35.07692307692308,15.051282051282051,7.3076923076923075,5.6923076923076925,12.897435897435898,17.384615384615383
42,0,68.76470588235294,23.794117647058822,54.35294117647059,6.735294117647059,19.08823529411765,14.441176470588236,20.558823529411764,10.0,34.088235294117645,12.823529411764707,5.676470588235294,4.382352941176471,13.529411764705882,18.470588235294116,77.29411764705883,25.705882352941178,56.3235294117647,8.058823529411764,21.735294117647058,17.823529411764707,25.41176470588235,10.647058823529411,33.88235294117647,12.441176470588236,6.176470588235294,4.0,12.058823529411764,18.41176470588235
43,1,68.76470588235294,23.794117647058822,54.35294117647059,6.735294117647059,19.08823529411765,14.441176470588236,20.558823529411764,10.0,34.088235294117645,12.823529411764707,5.676470588235294,4.382352941176471,13.529411764705882,18.470588235294116,75.89189189189189,26.37837837837838,56.91891891891892,9.64864864864865,25.37837837837838,13.486486486486486,18.91891891891892,9.567567567567568,31.89189189189189,14.891891891891891,6.297297297297297,3.3513513513513513,11.027027027027026,15.54054054054054
