,Conference,Location,Points,FG made,FG attempts,3P made,3P attempts,FT made,FT attempts,Off Reb,Team Reb,Assists,Steals,Blocks,turnovers,Pers Fouls,Opponent Conf,Points opp,FG made opp,FG attempts opp,3P made opp,3P attempts opp,FT made opp,FT attempts opp,Off Reb opp,Team Reb opp,Assists opp,Steals opp,Blocks opp,turnovers opp,Pers Fouls opp
200,BigTen,@,86,30,62,7,13,19,23,12,34,8,10,4,13,20,ACC,75,28,66,3,10,16,22,16,37,14,7,10,15,19
201,BigTen,N,69,24,57,3,7,18,22,12,33,9,4,2,11,25,ACC,58,16,42,4,11,22,32,6,24,9,6,5,12,20
202,BigTen,@,65,27,64,6,17,5,9,12,30,10,4,3,13,18,BigTen,80,29,53,5,13,17,22,8,31,14,9,6,9,14
203,BigTen,,74,27,59,5,13,15,22,8,26,6,7,4,11,20,BigTen,70,24,49,3,11,19,26,8,34,11,6,5,17,22
204,BigTen,,73,27,49,7,11,12,19,5,28,15,5,6,15,15,BigTen,71,27,58,10,24,7,11,7,28,13,8,1,12,17
205,BigTen,@,88,24,47,16,24,24,32,4,27,17,5,3,16,23,BigTen,82,27,59,7,23,21,25,9,28,13,8,3,9,26
206,BigTen,,74,24,55,4,18,22,25,12,32,6,6,5,15,19,BigTen,77,29,62,6,17,13,18,16,33,16,8,8,11,25
207,BigTen,@,63,24,55,7,21,8,11,8,26,12,4,2,16,19,BigTen,80,31,57,6,15,12,19,10,30,16,10,5,12,15
208,BigTen,@,69,26,51,8,18,9,13,5,33,17,3,2,14,12,BigTen,70,23,61,10,30,14,19,9,29,15,8,3,9,15
209,BigTen,,73,24,45,7,16,18,23,7,30,10,5,6,9,25,BigTen,54,17,50,4,17,16,23,10,23,5,1,2,8,23
210,BigTen,@,50,21,46,3,8,5,10,6,24,4,3,1,10,18,BigTen,57,19,48,4,17,15,19,7,24,8,3,8,4,10
211,BigTen,,103,37,67,4,16,25,31,18,35,20,7,5,13,17,BigTen,89,34,54,8,15,13,21,6,18,16,6,6,17,23
212,BigTen,@,56,21,47,5,14,9,13,7,29,9,1,0,14,17,BigTen,68,22,46,9,22,15,19,3,22,13,5,2,5,16
213,BigTen,@,78,23,55,3,10,29,35,12,44,10,1,7,11,17,BigTen,61,21,71,5,21,14,20,13,30,8,7,8,3,25
214,BigTen,,71,27,55,2,13,15,18,10,29,16,7,2,8,15,BigTen,66,24,49,6,20,12,17,5,21,9,6,3,12,19
215,BigTen,@,66,20,53,6,16,20,26,11,33,13,2,4,14,19,BigTen,78,27,63,9,18,15,21,15,37,12,9,7,10,18
216,BigTen,@,69,21,48,6,12,21,25,8,37,11,5,5,13,18,BigTen,50,18,58,7,17,7,14,11,30,11,8,2,16,20
217,BigTen,,70,23,48,5,11,19,22,9,30,8,10,2,9,16,BigTen,55,20,51,5,13,10,17,12,28,9,5,1,13,16
218,BigTen,,85,28,53,10,18,19,25,6,34,16,6,5,11,14,BigTen,74,28,64,8,21,10,13,7,27,11,8,1,10,22
219,BigTen,N,75,19,52,8,18,29,36,11,38,11,4,2,10,16,BigTen,58,19,55,8,17,12,16,9,27,8,8,8,9,28
220,BigTen,N,71,25,51,3,6,18,22,7,26,8,1,0,10,16,BigTen,79,27,56,13,26,12,16,10,26,16,4,2,5,16
221,BigTen,,55,16,56,3,11,20,22,6,23,5,8,3,10,11,ACC,71,28,54,11,21,4,7,7,41,20,2,3,18,21
222,BigTen,@,76,24,56,6,13,22,25,8,29,12,6,0,12,24,BigTwelve,86,28,51,8,19,22,31,7,32,17,4,3,12,22
223,BigTen,,76,26,55,3,11,21,29,7,32,15,1,4,10,13,BigTen,79,33,66,6,20,7,11,8,32,11,6,1,7,21
224,BigTen,@,72,29,59,2,6,12,17,11,40,10,2,4,10,17,BigTen,65,24,69,3,28,14,17,15,35,9,3,5,8,18
225,BigTen,@,64,23,50,4,12,14,24,12,27,12,10,1,12,13,BigTen,62,26,58,4,23,6,10,11,30,16,9,5,12,20
226,BigTen,,47,17,53,3,12,10,13,7,29,7,10,6,20,10,BigTen,76,33,64,7,14,3,7,10,39,21,12,2,15,18
227,BigTen,@,61,23,63,4,14,11,19,16,30,12,8,4,21,15,BigTen,95,37,60,10,18,11,15,10,34,25,16,3,15,17
228,BigTen,,75,25,54,5,12,20,28,10,35,18,8,1,8,17,BigTen,59,20,52,8,31,11,17,8,28,9,2,0,10,22
229,BigTen,@,68,22,49,5,12,19,30,6,28,10,6,5,13,25,BigTen,75,23,56,4,15,25,35,14,37,12,7,3,10,23
230,BigTen,,73,27,55,6,19,13,18,10,27,11,7,4,8,18,BigTen,79,27,52,7,20,18,24,10,29,15,6,1,9,15
231,BigTen,,63,21,56,4,14,17,26,15,37,13,11,3,10,13,BigTen,59,20,51,10,19,9,14,9,34,17,1,6,15,18
232,BigTen,,77,22,48,4,13,29,34,8,37,16,7,5,14,12,BigTen,64,25,62,10,29,4,7,8,29,12,6,2,15,26
233,BigTen,@,64,23,45,7,14,11,15,8,26,14,2,2,18,20,BigTen,83,27,48,13,25,16,23,7,20,22,11,3,7,15
234,BigTen,@,64,20,49,6,18,18,27,9,31,13,6,7,12,18,BigTen,69,21,53,5,17,22,28,11,31,11,7,3,8,22
235,BigTen,,67,24,50,10,18,9,15,7,27,18,6,4,13,12,BigTen,66,29,57,6,16,2,3,7,28,11,6,6,12,16
236,BigTen,@,62,22,49,8,20,10,16,6,30,15,4,0,13,15,BigTen,53,19,52,4,24,11,13,8,28,15,8,3,11,17
237,BigTen,,66,22,40,5,16,17,22,5,27,16,6,3,18,20,BigTen,70,24,57,5,17,17,23,13,24,11,11,0,10,17
238,BigTen,N,75,23,53,10,20,19,26,5,21,15,7,7,9,21,BigTen,92,32,55,8,18,20,27,9,35,17,6,8,11,20
239,BigTen,@,97,37,79,10,22,13,15,15,30,19,6,0,8,23,PacTwelve,108,35,59,10,23,28,32,8,32,26,3,7,10,16
240,BigTen,N,78,27,55,11,21,13,24,13,37,10,3,2,8,18,PacTwelve,71,26,54,7,19,12,23,10,29,16,6,2,8,23
241,BigTen,N,78,23,54,7,10,25,35,15,37,9,1,2,8,16,ACC,71,24,55,7,21,16,22,10,26,10,3,4,6,22
242,BigTen,@,74,26,60,9,21,13,21,11,29,12,5,4,15,18,ACC,79,28,59,2,9,21,24,11,33,15,4,4,13,18
243,BigTen,,70,21,60,4,15,24,37,18,40,10,3,5,8,16,ACC,64,25,56,5,17,9,13,10,36,10,1,11,12,28
244,BigTen,,61,18,54,6,14,19,23,11,36,9,5,5,13,11,ACC,50,19,56,3,17,9,11,8,31,10,7,9,16,21
245,BigTen,@,70,24,48,5,15,17,27,7,26,10,2,3,15,19,ACC,84,29,61,6,13,20,23,13,28,12,10,4,9,20
246,BigTen,,61,23,57,4,13,11,21,12,28,12,2,3,8,18,ACC,74,27,55,3,16,17,18,8,33,14,1,5,9,17
247,BigTen,,73,22,47,7,17,22,32,7,33,7,4,2,16,19,ACC,69,24,61,6,16,15,20,9,31,14,4,2,10,22
248,BigTen,@,64,23,47,8,11,10,17,6,32,14,7,2,15,17,ACC,62,22,63,7,20,11,19,14,34,12,5,7,9,18
249,BigTen,@,55,19,51,1,14,16,22,7,33,8,5,4,13,21,ACC,73,25,65,9,24,14,25,21,48,11,8,5,9,20
250,BigTen,@,44,14,52,7,19,9,16,10,32,3,4,0,15,17,ACC,71,26,54,6,10,13,15,5,33,9,7,3,7,14
251,BigTen,@,61,19,55,7,14,16,22,12,31,7,3,4,10,20,ACC,63,22,49,6,17,13,16,6,30,16,5,7,12,16
252,BigTen,,72,25,62,8,17,14,26,9,33,10,7,3,12,21,ACC,75,24,53,5,13,22,34,5,34,13,5,2,12,20
253,BigTen,N,82,31,57,5,15,15,20,11,36,18,8,5,12,17,ACC,60,22,54,5,18,11,15,5,20,11,7,1,11,19
254,BigTen,N,75,31,63,7,21,6,9,11,29,10,4,3,9,19,ACC,82,26,46,11,21,19,27,6,25,13,5,3,12,14
255,BigTen,N,79,29,47,7,14,14,20,9,31,14,6,4,14,15,PacTwelve,63,23,55,4,17,13,17,12,24,11,8,2,12,19
256,BigTen,@,58,22,50,10,22,4,7,2,24,8,5,3,11,20,ACC,70,22,53,9,25,17,22,8,33,16,7,3,8,12
257,BigTen,,76,27,56,7,29,15,18,6,34,14,2,1,11,15,BigTwelve,66,24,67,6,27,12,15,14,37,11,8,1,11,17
258,BigTen,,71,25,53,8,25,13,15,8,32,15,7,3,8,13,BigTen,53,21,53,4,15,7,12,8,28,6,4,1,13,17
259,BigTen,,61,20,52,6,20,15,23,14,34,9,2,1,10,12,BigTen,56,21,49,8,19,6,8,6,26,16,5,3,12,18
260,BigTen,,59,19,48,4,15,17,20,12,34,6,7,0,9,9,BigTen,41,16,51,7,20,2,5,11,27,6,6,2,12,16
261,BigTen,,66,22,66,7,30,15,16,14,33,10,6,3,7,15,BigTen,64,24,48,6,13,10,15,3,30,10,3,3,15,14
262,BigTen,,60,23,45,6,21,8,13,1,15,8,8,5,8,8,BigTen,59,24,50,7,15,4,5,9,31,13,5,1,14,12
263,BigTen,@,66,27,50,6,14,6,9,7,30,15,2,1,12,13,BigTen,64,23,52,9,26,9,12,6,21,16,6,5,9,14
264,BigTen,@,49,19,53,8,25,3,4,6,22,10,5,1,13,16,BigTen,64,23,54,3,15,15,18,14,37,10,6,2,10,13
265,BigTen,@,54,19,48,7,22,9,12,3,15,15,6,0,10,16,BigTen,64,24,46,2,10,14,20,12,39,15,7,1,15,14
266,BigTen,@,62,24,46,11,24,3,4,2,20,16,6,0,4,12,BigTen,46,18,46,5,18,5,6,8,27,7,3,1,13,8
267,BigTen,,56,22,47,3,13,9,14,4,24,8,3,0,8,15,BigTen,51,19,49,3,16,10,15,12,34,9,7,0,12,13
268,BigTen,@,67,21,56,14,38,11,18,9,30,15,4,6,6,17,BigTen,55,21,51,3,16,10,14,11,33,11,3,4,14,20
269,BigTen,,61,25,60,9,32,2,4,8,27,12,1,1,9,15,BigTen,75,27,54,7,15,14,16,5,28,12,5,2,5,8
270,BigTen,@,71,25,42,10,18,11,15,4,23,10,5,5,13,19,BigTen,65,22,55,6,14,15,18,15,30,8,8,1,11,15
271,BigTen,N,73,24,49,8,17,17,25,7,22,9,7,3,9,16,BigTen,69,24,53,9,23,12,15,11,31,17,4,4,16,21
272,BigTen,N,55,17,55,4,25,17,22,14,35,7,6,2,18,14,BigTen,77,31,63,5,14,10,14,12,34,14,11,7,11,17
273,BigTen,N,69,26,59,4,12,13,18,9,31,8,8,4,21,29,ACC,74,17,39,10,21,30,41,4,28,8,12,5,15,21
274,BigTen,,65,21,52,8,19,15,20,11,31,11,10,8,12,11,ACC,49,21,54,4,20,3,6,8,30,13,3,5,18,21
275,BigTen,@,68,23,50,3,14,19,21,9,33,10,4,4,13,15,BigTen,55,18,50,7,25,12,15,6,21,12,7,1,12,18
276,BigTen,@,63,24,60,2,5,13,20,12,38,10,4,5,8,22,BigTen,60,18,54,5,22,19,27,9,27,5,3,4,8,19
277,BigTen,@,74,24,52,9,18,17,27,14,36,19,6,4,13,25,BigTen,81,26,52,8,17,21,29,7,24,20,7,4,6,18
278,BigTen,,83,30,50,7,13,16,22,5,32,18,6,5,11,19,BigTen,58,18,62,3,20,19,24,16,32,7,4,2,11,18
279,BigTen,,68,26,48,2,11,14,23,7,32,17,10,8,10,17,BigTen,52,18,47,6,16,10,14,7,24,11,4,1,12,19
280,BigTen,,77,23,53,8,21,23,34,14,41,16,9,3,13,18,BigTen,57,20,52,6,20,11,16,5,22,11,4,3,13,26
281,BigTen,@,58,21,52,4,16,12,16,10,35,8,5,4,16,17,BigTen,48,14,53,2,15,18,22,13,32,6,7,2,15,13
282,BigTen,,69,24,46,2,9,19,25,6,27,13,5,0,10,17,BigTen,55,18,53,5,24,14,14,12,33,10,5,1,10,23
283,BigTen,@,76,30,59,5,13,11,17,10,38,16,3,5,8,17,BigTen,62,22,65,6,22,12,18,9,27,11,4,4,6,16
284,BigTen,@,66,22,53,5,20,17,23,7,22,15,9,2,5,14,BigTen,61,21,46,5,13,14,15,7,31,13,4,4,14,20
285,BigTen,,62,23,41,9,20,7,9,3,32,14,9,2,16,12,BigTen,34,14,48,2,17,4,5,4,18,8,9,0,11,14
286,BigTen,,70,25,55,5,14,15,21,5,32,13,7,8,13,21,BigTen,72,24,57,4,14,20,28,9,33,17,9,1,10,19
287,BigTen,N,65,21,42,6,9,17,23,6,29,12,7,5,12,14,BigTen,52,17,49,7,20,11,14,6,21,9,7,1,10,14
288,BigTen,N,68,26,54,9,21,7,14,7,27,16,3,5,6,14,BigTen,64,25,63,4,17,10,15,14,35,6,3,4,10,17
289,BigTen,N,44,14,49,5,21,11,12,6,32,12,8,7,15,15,ACC,57,21,55,9,23,6,11,9,34,15,9,7,9,11
290,BigTen,,58,24,48,2,13,8,15,10,28,17,9,5,9,12,ACC,55,20,53,8,17,7,7,11,25,12,6,3,11,17
291,BigTen,,55,20,41,6,13,9,9,5,26,16,8,6,18,16,PacTwelve,40,16,49,3,11,5,11,8,20,8,9,3,12,14
292,BigTen,,66,24,58,5,10,13,19,11,32,16,8,7,13,20,BigTen,79,30,55,10,15,9,19,5,26,12,9,6,10,17
293,BigTen,@,80,21,38,5,10,33,44,3,29,13,3,7,17,23,BigTen,66,18,60,7,24,23,28,15,31,7,11,2,11,29
294,BigTen,,75,30,52,3,12,12,17,4,34,19,10,5,12,20,BigTen,52,18,55,8,26,8,20,5,24,12,5,3,10,16
295,BigTen,@,69,27,50,7,17,8,16,10,29,18,6,3,14,16,BigTen,61,21,48,7,21,12,13,8,21,10,9,4,13,18
296,BigTen,,61,23,55,6,17,9,14,8,32,10,3,4,13,21,BigTen,68,19,53,9,23,21,25,10,30,13,7,6,9,14
297,BigTen,,68,24,52,5,20,15,23,8,28,16,4,3,14,21,BigTen,78,25,56,6,19,22,28,11,31,15,10,4,9,21
298,BigTen,@,53,21,50,5,17,6,13,12,36,14,6,3,18,19,BigTen,64,21,48,10,28,12,18,5,20,14,9,5,8,15
299,BigTen,@,45,11,46,2,11,21,29,13,35,3,2,5,10,24,BigTen,52,12,39,6,22,22,29,5,25,10,2,3,8,19
300,BigTen,,81,26,48,10,22,19,24,4,28,23,8,7,12,10,BigTen,69,22,55,13,31,12,12,7,24,18,9,1,11,20
301,BigTen,N,75,29,62,11,26,6,10,13,41,15,6,4,14,18,BigTen,68,20,57,11,26,17,21,5,24,11,12,3,8,14
302,BigTen,N,68,26,59,3,13,13,20,8,34,15,5,7,19,17,PacTwelve,67,26,70,5,16,10,16,15,37,11,11,2,14,18
303,BigTen,N,51,19,51,3,13,10,17,9,29,13,7,4,22,20,PacTwelve,75,29,58,6,13,11,15,10,36,17,12,4,16,18
304,BigTen,@,64,19,52,9,20,17,23,8,37,9,4,4,19,21,PacTwelve,61,21,63,7,23,12,22,10,32,8,5,3,11,16
305,BigTen,,76,24,51,7,19,21,25,3,28,15,4,5,14,26,PacTwelve,83,26,53,8,19,23,32,7,28,14,6,3,12,22
306,BigTen,,53,22,57,6,23,3,4,6,28,14,5,6,8,13,ACC,55,21,47,6,18,7,11,2,29,11,3,2,10,9
307,BigTen,@,69,24,47,6,14,15,18,6,29,12,3,3,11,17,BigTwelve,57,18,50,5,13,16,20,10,28,7,6,0,11,17
308,BigTen,,40,15,49,3,13,7,9,9,25,9,5,1,9,10,BigTen,64,24,47,11,21,5,5,6,30,13,6,2,7,11
309,BigTen,@,40,16,52,2,18,6,6,4,18,7,13,0,16,15,BigTen,71,30,56,2,17,9,13,14,42,11,8,5,19,13
310,BigTen,,70,22,40,7,19,19,29,4,29,14,8,6,16,14,BigTen,58,20,60,3,24,15,19,12,32,5,9,3,13,21
311,BigTen,@,45,19,54,5,19,2,2,7,25,7,7,2,6,19,BigTen,50,15,48,2,18,18,24,14,39,5,5,3,12,7
312,BigTen,,45,13,44,3,17,16,23,10,36,8,5,3,27,25,BigTen,79,26,59,8,21,19,28,10,31,13,13,5,10,21
313,BigTen,@,74,28,54,11,26,7,9,8,26,19,6,2,13,18,BigTen,84,23,51,14,31,24,29,8,26,17,10,3,8,12
314,BigTen,@,51,19,48,6,20,7,11,4,20,11,7,2,10,14,BigTen,67,23,44,9,23,12,14,4,29,13,8,2,13,15
315,BigTen,@,65,27,52,8,19,3,3,2,20,17,3,1,10,15,BigTen,83,30,55,13,29,10,15,8,27,19,8,3,7,8
316,BigTen,N,61,22,53,8,27,9,10,7,22,13,6,1,8,12,BigTen,79,28,50,13,25,10,18,5,28,17,4,0,10,14
317,BigTen,@,76,31,56,5,14,9,14,5,29,15,11,4,13,19,ACC,60,23,54,2,11,12,19,12,29,15,7,2,16,13
318,BigTen,,41,14,58,4,26,9,14,12,26,13,3,2,11,17,BigTwelve,69,29,48,4,18,7,12,5,35,18,8,9,14,18
319,BigTen,@,54,17,53,7,20,13,19,5,28,10,3,1,11,22,BigTen,87,29,61,10,20,19,30,14,48,15,4,3,9,17
320,BigTen,,68,22,40,9,21,15,25,3,25,13,6,5,12,16,BigTen,56,18,53,6,19,14,23,15,32,11,8,0,15,23
321,BigTen,@,57,19,45,5,14,14,19,4,22,8,7,0,10,13,BigTen,77,27,54,12,23,11,14,9,31,16,6,1,9,17
322,BigTen,,56,20,45,8,21,8,14,11,33,16,0,7,16,12,BigTen,58,24,54,6,20,4,8,5,19,10,7,3,5,18
323,BigTen,@,77,28,57,10,23,11,17,6,25,15,2,4,8,24,BigTen,87,26,61,11,23,24,33,13,38,20,3,2,5,20
324,BigTen,@,67,22,50,15,29,8,12,4,18,15,8,6,9,13,BigTen,66,29,57,3,14,5,9,12,36,15,5,0,12,15
325,BigTen,,73,26,52,13,27,8,13,4,16,21,7,2,7,15,BigTen,75,29,58,6,19,11,16,18,42,20,5,4,16,17
326,BigTen,@,55,18,51,9,24,10,17,8,24,12,10,5,15,15,PacTwelve,76,27,63,11,32,11,14,19,42,18,7,4,17,17
327,BigTen,,85,35,59,8,14,7,10,7,32,18,4,2,10,15,ACC,63,26,55,3,15,8,14,5,23,10,4,2,12,14
328,BigTen,@,67,24,62,5,17,14,18,12,27,12,8,0,15,22,BigTwelve,78,28,48,9,17,13,20,5,30,18,6,2,18,16
329,BigTen,,78,25,50,4,11,24,34,7,41,16,1,8,13,17,BigTen,54,20,64,5,16,9,16,11,31,7,4,2,10,26
330,BigTen,@,58,22,51,1,7,13,16,9,30,8,5,1,9,12,BigTen,52,22,55,5,27,3,3,7,25,10,7,4,9,15
331,BigTen,,87,26,50,9,16,26,34,11,31,11,0,2,7,16,BigTen,84,28,54,11,19,17,25,5,21,10,5,1,3,25
332,BigTen,,60,23,49,4,11,10,19,8,34,10,2,2,12,17,BigTen,63,23,55,8,21,9,11,8,30,13,1,2,7,18
333,BigTen,N,88,37,61,4,16,10,14,7,35,16,1,6,7,15,BigTen,71,25,63,12,26,9,15,6,23,14,4,1,5,12
334,BigTen,N,77,21,51,4,13,31,42,13,37,10,4,3,11,20,ACC,70,22,53,6,16,20,25,6,22,9,6,7,12,28
335,BigTen,N,62,20,59,8,22,14,15,10,30,11,7,7,12,17,BigTwelve,64,25,56,3,11,11,14,12,41,14,5,8,17,15
336,BigTen,,65,24,55,10,21,7,10,10,35,16,7,1,10,16,BigTen,45,15,47,6,23,9,12,6,25,10,6,5,12,15
337,BigTen,,46,18,50,2,10,8,14,9,32,9,3,2,9,20,BigTen,52,17,48,5,19,13,19,8,28,7,6,6,5,13
338,BigTen,@,55,22,56,4,18,7,11,7,24,8,7,2,5,15,BigTen,65,20,47,11,22,14,17,10,37,14,1,2,12,11
339,BigTen,@,56,22,48,4,18,8,10,4,15,10,9,0,12,19,BigTen,80,27,47,9,22,17,21,8,29,21,3,2,13,14
340,BigTen,,62,21,61,8,24,12,22,11,30,12,4,0,3,21,BigTen,67,19,40,9,20,20,24,3,31,13,1,4,11,16
341,BigTen,N,60,20,50,8,18,12,19,10,32,11,3,1,10,16,BigTwelve,63,21,62,6,24,15,23,15,35,10,6,4,7,18
342,BigTen,,64,24,52,4,16,12,25,7,22,13,9,2,15,31,BigTwelve,85,25,44,7,13,28,37,6,29,17,10,1,16,20
343,BigTen,@,60,23,58,3,14,11,20,7,33,12,6,5,19,30,BigTwelve,84,27,58,7,17,23,41,12,45,22,9,2,12,15
344,BigTen,,65,24,55,7,15,10,14,9,30,14,5,4,10,19,ACC,58,23,52,7,20,5,13,9,29,13,5,4,11,14
345,BigTen,@,66,24,59,10,25,8,9,5,22,12,10,1,13,21,ACC,78,25,51,4,18,24,32,13,40,13,8,7,18,12
346,BigTen,@,53,22,56,3,14,6,10,11,33,10,5,5,13,26,ACC,71,20,50,7,16,24,32,11,32,16,2,1,9,13
347,BigTen,,64,26,62,3,18,9,11,10,31,15,6,2,12,21,ACC,74,24,48,5,12,21,31,7,26,11,9,6,10,15
348,BigTen,N,63,21,49,14,27,7,12,8,23,15,2,2,6,12,ACC,64,27,49,5,9,5,9,6,23,5,4,1,6,13
349,ACC,,59,20,40,8,19,11,20,1,21,12,3,2,15,15,ACC,57,20,51,5,19,12,19,10,32,7,10,4,14,18
350,ACC,,61,19,42,4,12,19,28,5,27,7,7,2,17,19,ACC,59,17,47,4,14,21,28,8,29,6,7,2,17,23
351,ACC,@,62,25,62,9,27,3,7,7,23,15,9,3,17,12,ACC,76,33,64,5,15,5,10,13,40,21,16,5,16,12
352,ACC,,56,19,61,4,21,14,18,10,34,12,2,4,12,18,ACC,71,26,59,4,13,15,20,6,37,15,6,10,11,17
353,ACC,@,49,18,45,7,20,6,9,3,24,8,5,4,15,13,ACC,66,27,53,4,10,8,8,4,29,16,10,2,8,12
354,ACC,,51,19,49,5,17,8,13,9,29,7,7,3,11,15,ACC,56,19,45,5,17,13,17,8,27,15,8,2,11,10
355,ACC,@,47,17,49,8,27,5,6,6,26,10,5,3,14,15,ACC,51,20,49,3,15,8,10,5,27,12,7,2,9,13
356,ACC,,64,19,48,10,22,16,23,4,21,14,8,4,10,15,ACC,60,21,53,5,20,13,16,8,32,8,5,5,14,22
357,ACC,@,65,24,43,9,22,8,9,4,19,13,6,4,10,10,ACC,66,27,60,6,15,6,10,16,30,11,5,2,10,12
358,ACC,,50,15,44,6,18,14,21,2,20,9,6,2,14,17,ACC,75,25,57,10,22,15,20,12,42,14,3,2,18,18
359,ACC,@,56,22,51,5,15,7,15,4,28,13,3,1,15,23,ACC,85,31,56,9,14,14,22,3,32,19,7,2,7,19
360,ACC,,56,19,45,10,24,8,12,5,25,13,4,2,10,10,ACC,52,23,61,4,18,2,4,12,32,10,4,2,8,14
361,ACC,N,57,22,57,7,23,6,11,7,31,15,5,3,19,21,ACC,78,29,67,8,19,12,20,14,41,16,11,3,11,16
362,ACC,@,47,19,60,4,19,5,5,8,26,9,5,2,12,18,PacTwelve,63,25,49,5,15,8,14,6,31,14,7,5,13,11
363,ACC,,79,24,49,3,14,28,33,8,34,14,8,5,12,17,ACC,59,22,62,5,19,10,13,12,30,10,9,1,16,24
364,ACC,,66,26,66,4,16,10,20,16,38,13,9,2,12,19,ACC,73,25,57,8,23,15,18,12,35,9,5,4,17,15
365,ACC,,64,22,47,8,17,12,20,6,24,10,9,3,13,19,ACC,62,21,48,9,18,11,21,11,33,8,5,1,22,19
366,ACC,,71,25,60,6,15,15,22,11,32,16,10,7,8,18,ACC,60,22,54,3,10,13,19,12,39,13,4,5,14,18
367,ACC,@,61,22,54,8,21,9,11,4,17,12,5,1,4,13,ACC,65,24,43,6,14,11,15,5,31,15,3,5,11,12
368,ACC,@,65,25,66,2,17,13,19,19,40,9,2,6,10,15,ACC,67,24,58,6,20,13,15,11,30,12,4,4,8,19
369,ACC,@,78,32,55,8,18,6,12,10,29,14,11,4,11,22,ACC,58,16,43,2,11,24,29,8,24,9,7,4,14,15
370,ACC,,60,23,50,5,15,9,13,5,22,13,14,2,9,9,ACC,48,22,44,3,16,1,1,3,26,12,5,1,18,16
371,ACC,@,56,23,51,3,13,7,9,9,27,11,8,1,13,15,ACC,37,15,48,3,17,4,11,13,29,5,5,5,18,14
372,ACC,,72,25,57,6,20,16,21,8,26,16,9,2,11,14,ACC,69,30,60,4,16,5,13,10,34,16,6,2,13,20
373,ACC,,58,22,50,0,10,14,25,10,35,13,13,2,12,13,ACC,56,21,49,8,16,6,11,6,27,11,5,1,14,17
374,ACC,@,72,30,73,6,24,6,8,15,35,10,11,2,12,21,ACC,80,26,52,11,19,17,22,9,35,14,3,5,18,15
375,ACC,N,63,23,50,8,22,9,15,9,27,12,2,2,11,13,ACC,68,22,53,7,23,17,20,10,28,12,5,1,8,13
376,ACC,N,68,22,56,11,25,13,17,11,27,9,4,3,12,16,BigTwelve,61,21,49,2,8,17,20,9,32,6,5,4,17,21
377,ACC,N,86,27,57,5,17,27,44,10,37,13,7,7,14,21,PacTwelve,80,31,65,5,17,13,23,9,33,14,7,0,14,29
378,ACC,@,81,23,50,6,22,29,36,8,23,13,8,3,9,22,ACC,74,28,57,6,13,12,19,12,35,12,6,2,13,24
379,ACC,,61,24,46,5,20,8,19,6,27,11,3,6,11,16,ACC,58,24,61,3,16,7,9,14,34,16,4,1,9,18
380,ACC,,91,32,59,11,23,16,23,11,37,17,9,1,12,26,ACC,73,23,53,3,16,24,35,10,26,8,8,6,14,20
381,ACC,,73,25,63,10,23,13,17,12,29,13,4,1,10,17,ACC,76,27,50,7,14,15,20,4,28,15,6,5,12,18
382,ACC,@,75,27,57,8,18,13,16,11,31,12,5,2,7,17,ACC,60,23,52,3,13,11,14,8,26,5,3,4,13,16
383,ACC,,78,25,69,8,29,20,28,9,31,11,8,3,5,21,ACC,73,26,59,5,11,16,24,11,39,12,3,8,15,24
384,ACC,@,74,22,52,13,28,17,26,6,30,12,4,1,11,23,ACC,66,25,63,4,15,12,22,16,37,11,2,5,8,20
385,ACC,,70,20,52,6,24,24,34,12,42,7,2,3,12,13,ACC,65,27,66,4,13,7,16,13,37,11,4,3,10,25
386,ACC,@,79,24,53,10,20,21,27,9,38,12,6,7,13,16,ACC,71,26,60,6,17,13,16,4,26,11,4,4,10,18
387,ACC,N,60,20,54,5,26,15,18,11,34,10,6,3,8,18,ACC,56,16,53,6,12,18,22,13,34,7,2,0,10,19
388,ACC,N,59,19,51,5,20,16,18,10,28,7,7,6,16,17,ACC,62,24,57,3,11,11,14,14,31,13,4,5,13,17
389,ACC,@,63,21,51,4,13,17,22,12,36,8,5,15,19,25,ACC,59,18,59,2,12,21,24,12,29,6,5,4,12,20
390,ACC,@,75,29,57,8,16,9,13,10,32,13,7,3,11,19,ACC,52,15,43,5,16,17,20,5,25,7,4,5,18,17
391,ACC,,68,24,49,8,17,12,20,3,23,15,14,2,15,17,ACC,54,18,42,8,18,10,14,3,27,10,8,4,24,20
392,ACC,,58,22,46,5,12,9,16,8,24,7,10,5,19,13,ACC,55,21,45,6,18,7,8,4,23,11,10,1,20,17
393,ACC,,48,20,50,7,20,1,8,10,38,10,2,6,15,19,ACC,47,17,52,6,18,7,16,9,29,9,9,3,7,13
394,ACC,@,76,27,55,4,13,18,21,8,32,14,8,9,14,22,ACC,62,17,58,3,12,25,31,14,32,12,8,3,17,19
395,ACC,@,63,23,45,7,16,10,13,6,25,11,9,2,18,16,ACC,60,20,44,4,9,16,20,5,17,13,8,3,15,17
396,ACC,@,82,25,49,9,15,23,31,6,28,9,5,5,14,20,ACC,71,24,56,5,19,18,27,9,26,12,4,6,12,22
397,ACC,,38,14,48,1,15,9,19,5,22,4,5,4,6,17,ACC,70,28,58,5,16,9,13,10,41,14,3,5,8,16
398,ACC,,52,19,59,1,17,13,16,18,38,13,6,3,16,18,ACC,61,20,49,6,17,15,22,9,29,12,6,2,10,13
